Stage;TrainRatio;TestRatio;Metric;K;FeatureCount;Features;RowType;Class;SelectionScore;Accuracy;Precision;Recall;F1;DurationMs
STAGE_1_K_METRIC;0.50;0.50;Euclidean;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.474797;0.816396;0.838555;0.974731;0.901529;24225
STAGE_1_K_METRIC;0.50;0.50;Euclidean;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.474797;0.816396;0.473684;0.116883;0.187500;24225
STAGE_1_K_METRIC;0.50;0.50;Euclidean;009;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.474797;0.816396;0.538045;0.293729;0.334736;24225
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.470915;0.817140;0.450000;0.043062;0.078603;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.470915;0.817140;0.666667;0.128000;0.214765;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.470915;0.817140;0.289855;0.090498;0.137931;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.470915;0.817140;0.588235;0.380048;0.461760;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.470915;0.817140;0.837580;0.977332;0.902075;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.470915;0.817140;0.500000;0.116883;0.189474;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;010;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.470915;0.817140;0.555389;0.289304;0.330768;24268
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.473258;0.816843;0.529412;0.043062;0.079646;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.473258;0.816843;0.772727;0.136000;0.231293;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.473258;0.816843;0.292308;0.085973;0.132867;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.473258;0.816843;0.579137;0.382423;0.460658;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.473258;0.816843;0.835771;0.976774;0.900788;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.473258;0.816843;0.562500;0.116883;0.193548;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;011;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.473258;0.816843;0.595309;0.290186;0.333133;24126
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.474255;0.818331;0.593750;0.045455;0.084444;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.474255;0.818331;0.809524;0.136000;0.232877;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.474255;0.818331;0.339286;0.085973;0.137184;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.474255;0.818331;0.579137;0.382423;0.460658;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.474255;0.818331;0.835236;0.978632;0.901266;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;west-germany;0.474255;0.818331;0.607143;0.110390;0.186813;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;012;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;MACRO;MACRO;0.474255;0.818331;0.627346;0.289812;0.333874;25751
STAGE_1_K_METRIC;0.50;0.50;Euclidean;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;canada;0.474047;0.819372;0.636364;0.033493;0.063636;25910
STAGE_1_K_METRIC;0.50;0.50;Euclidean;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;france;0.474047;0.819372;0.809524;0.136000;0.232877;25910
STAGE_1_K_METRIC;0.50;0.50;Euclidean;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;japan;0.474047;0.819372;0.428571;0.095023;0.155556;25910
STAGE_1_K_METRIC;0.50;0.50;Euclidean;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;uk;0.474047;0.819372;0.576208;0.368171;0.449275;25910
STAGE_1_K_METRIC;0.50;0.50;Euclidean;013;10;longestWord,mostFrequentWord,averageWordLength,vocabularyRichness,averageSentenceLength,uppercaseLetterRatio,financialSignDensity,fleschReadingEaseIndex,vowelToConsonantRatio,sumOfAllNumericValues;CLASS;usa;0.474047;0.819372;0.834176;0.981420;0.901827;25910
